Flare_ID,Date,Time (UT),flare_class,EO_tstart,EO_tpeak,EO_tend,EO_xcen,EO_ycen,depec_file
20220708202300,2022-07-08,20:23:00,M2.6,2022-07-08 20:17:29,2022-07-08 20:35:18,2022-07-08 21:58:55,-483.6,190.5,eovsa.spec.flare_id_20220708202300.fits
20220714214500,2022-07-14,21:45:00,M2.9,2022-07-14 21:44:55,2022-07-14 21:45:49,2022-07-14 21:51:27,-865.1,233.4,eovsa.spec.flare_id_20220714214500.fits
20220715230900,2022-07-15,23:09:00,C2.9,2022-07-15 23:08:20,2022-07-15 23:08:52,2022-07-15 23:15:40,-317.0,196.1,eovsa.spec.flare_id_20220715230900.fits
20220716221700,2022-07-16,22:17:00,C2.0,2022-07-16 22:15:20,2022-07-16 22:17:31,2022-07-16 22:22:46,,,eovsa.spec.flare_id_20220716221700.fits
20220717213700,2022-07-17,21:37:00,C4.8,2022-07-17 21:36:23,2022-07-17 21:37:46,2022-07-17 21:40:10,390.8,-329.4,eovsa.spec.flare_id_20220717213700.fits
20220731225000,2022-07-31,22:50:00,C9.3,2022-07-31 22:48:51,2022-07-31 23:24:58,2022-08-01 00:00:51,-956.6,264.8,eovsa.spec.flare_id_20220731225000.fits
20220830175800,2022-08-30,17:58:00,M1.2,2022-08-30 17:41:00,2022-08-30 17:57:55,2022-08-30 18:28:53,,,eovsa.spec.flare_id_20220830175800.fits
20220912234500,2022-09-12,23:45:00,M1.8,2022-09-12 23:43:06,2022-09-12 23:43:56,2022-09-12 23:46:46,,,eovsa.spec.flare_id_20220912234500.fits
20220916155100,2022-09-16,15:51:00,M6.7,2022-09-16 15:50:20,2022-09-16 15:51:06,2022-09-16 16:31:15,910.7,307.4,eovsa.spec.flare_id_20220916155100.fits
20220917204300,2022-09-17,20:43:00,M2.6,2022-09-17 20:34:03,2022-09-17 20:48:31,2022-09-17 21:15:22,-257.3,-533.3,eovsa.spec.flare_id_20220917204300.fits
20220918221100,2022-09-18,22:11:00,C3.0,2022-09-18 22:09:31,2022-09-18 22:11:33,2022-09-18 22:24:01,-79.4,-528.5,eovsa.spec.flare_id_20220918221100.fits
20220923180200,2022-09-23,18:02:00,M1.7,2022-09-23 17:58:56,2022-09-23 18:03:13,2022-09-23 18:29:04,-922.8,251.1,eovsa.spec.flare_id_20220923180200.fits
20220930162400,2022-09-30,16:24:00,M3.0,2022-09-30 16:13:59,2022-09-30 16:24:03,2022-09-30 16:31:06,-891.5,319.0,eovsa.spec.flare_id_20220930162400.fits
20220930224100,2022-09-30,22:41:00,C3.0,2022-09-30 22:39:00,2022-09-30 22:41:00,2022-09-30 22:43:00,-891.5,319.0,eovsa.spec.flare_id_20220930224100.fits
20221001180200,2022-10-01,18:02:00,C3,2022-10-01 18:02:01,2022-10-01 18:02:58,2022-10-01 18:03:50,-312.5,368.3,eovsa.spec.flare_id_20221001180200.fits
20221001184900,2022-10-01,18:49:00,C2,2022-10-01 18:45:38,2022-10-01 18:49:02,2022-10-01 18:51:43,528.9,191.1,eovsa.spec.flare_id_20221001184900.fits
20221001200900,2022-10-01,20:09:00,M5.8,2022-10-01 20:04:32,2022-10-01 20:09:31,2022-10-01 20:31:26,537.3,211.4,eovsa.spec.flare_id_20221001200900.fits
20221002202300,2022-10-02,20:23:00,X1.1,2022-10-02 20:15:05,2022-10-02 20:23:07,2022-10-02 20:35:20,694.2,236.4,eovsa.spec.flare_id_20221002202300.fits
20221003202100,2022-10-03,20:21:00,M1.2,2022-10-03 20:18:10,2022-10-03 20:23:39,2022-10-03 20:59:37,815.3,265.3,eovsa.spec.flare_id_20221003202100.fits
20221010154200,2022-10-10,15:42:00,C5,2022-10-10 15:42:03,2022-10-10 16:12:11,2022-10-10 16:44:09,436.6,318.8,eovsa.spec.flare_id_20221010154200.fits
20221010161200,2022-10-10,16:12:00,M2.4,2022-10-10 15:42:03,2022-10-10 16:12:11,2022-10-10 16:44:09,436.6,318.8,eovsa.spec.flare_id_20221010154200.fits
20221010231900,2022-10-10,23:19:00,C3,2022-10-10 23:18:33,2022-10-10 23:19:21,2022-10-10 23:30:00,440.8,315.0,eovsa.spec.flare_id_20221010231900.fits
20221011163500,2022-10-11,16:35:00,C3.6,2022-10-11 16:32:54,2022-10-11 16:35:50,2022-10-11 16:41:30,655.1,339.7,eovsa.spec.flare_id_20221011163500.fits
20221011181700,2022-10-11,18:17:00,C6.1,2022-10-11 18:10:55,2022-10-11 18:16:57,2022-10-11 18:21:02,576.8,332.3,eovsa.spec.flare_id_20221011181700.fits
20221012162800,2022-10-12,16:28:00,C4.7,2022-10-12 16:27:38,2022-10-12 16:28:17,2022-10-12 16:30:17,704.5,344.1,eovsa.spec.flare_id_20221012162800.fits
20221013001000,2022-10-13,00:10:00,M1.5,2022-10-13 00:08:00,2022-10-13 00:10:00,2022-10-13 00:12:00,,,eovsa.spec.flare_id_20221013001000.fits
20221016160500,2022-10-16,16:05:00,C1.9,2022-10-16 16:04:28,2022-10-16 16:04:59,2022-10-16 16:05:37,775.7,364.9,eovsa.spec.flare_id_20221016160500.fits
20221019214400,2022-10-19,21:44:00,C4.2,2022-10-19 21:44:10,2022-10-19 21:44:32,2022-10-19 21:49:43,-268.8,-261.3,eovsa.spec.flare_id_20221019214400.fits
20221025190000,2022-10-25,19:00:00,C4.9,2022-10-25 18:59:44,2022-10-25 19:00:55,2022-10-25 19:03:23,-842.0,420.0,eovsa.spec.flare_id_20221025190000.fits
20221110181400,2022-11-10,18:14:00,B9.7,2022-11-10 18:13:33,2022-11-10 18:14:15,2022-11-10 18:18:15,21.3,160.6,eovsa.spec.flare_id_20221110181400.fits
20221112180200,2022-11-12,18:02:00,C6.5,2022-11-12 18:01:36,2022-11-12 18:02:30,2022-11-12 18:11:49,444.1,165.5,eovsa.spec.flare_id_20221112180200.fits
20221113190800,2022-11-13,19:08:00,C2.2,2022-11-13 19:06:07,2022-11-13 19:07:46,2022-11-13 19:08:21,622.2,166.2,eovsa.spec.flare_id_20221113190800.fits
20221113221500,2022-11-13,22:15:00,C2.0,2022-11-13 22:14:15,2022-11-13 22:14:46,2022-11-13 22:17:51,652.6,343.3,eovsa.spec.flare_id_20221113221500.fits
20221114192700,2022-11-14,19:27:00,C5.1,2022-11-14 19:26:10,2022-11-14 19:27:51,2022-11-14 19:30:39,755.4,354.6,eovsa.spec.flare_id_20221114192700.fits
20221114212400,2022-11-14,21:24:00,C2.6,2022-11-14 21:14:28,2022-11-14 21:24:31,2022-11-14 21:25:01,778.3,350.7,eovsa.spec.flare_id_20221114212400.fits
20221118185400,2022-11-18,18:54:00,C4.6,2022-11-18 18:50:36,2022-11-18 18:53:41,2022-11-18 18:54:53,580.3,317.0,eovsa.spec.flare_id_20221118185400.fits
20221118220400,2022-11-18,22:04:00,C1.9,2022-11-18 22:03:32,2022-11-18 22:04:00,2022-11-18 22:05:07,-684.4,-267.2,eovsa.spec.flare_id_20221118220400.fits
20221209224200,2022-12-09,22:42:00,C5.0,2022-12-09 22:40:00,2022-12-09 22:42:00,2022-12-09 22:44:00,,,eovsa.spec.flare_id_20221209224200.fits
20221213194800,2022-12-13,19:48:00,C1.0,2022-12-13 19:47:56,2022-12-13 19:48:21,2022-12-13 19:49:30,941.9,-289.8,eovsa.spec.flare_id_20221213194800.fits
20221213231700,2022-12-13,23:17:00,C3.0,2022-12-13 23:16:21,2022-12-13 23:17:38,2022-12-13 23:18:49,938.4,-278.0,eovsa.spec.flare_id_20221213231700.fits
20221214190900,2022-12-14,19:09:00,C3.0,2022-12-14 19:08:55,2022-12-14 19:09:13,2022-12-14 19:09:54,668.6,-342.6,eovsa.spec.flare_id_20221214190900.fits
20221214193300,2022-12-14,19:33:00,C6.4,2022-12-14 19:30:57,2022-12-14 19:36:37,2022-12-14 19:52:57,654.0,-333.1,eovsa.spec.flare_id_20221214193300.fits
20221214205500,2022-12-14,20:55:00,M2.2,2022-12-14 20:44:24,2022-12-14 20:54:38,2022-12-14 20:58:42,-314.0,-345.1,eovsa.spec.flare_id_20221214205500.fits
20221214220600,2022-12-14,22:06:00,M4.5,2022-12-14 21:47:48,2022-12-14 22:06:09,2022-12-14 22:09:28,662.1,-372.8,eovsa.spec.flare_id_20221214220600.fits
20221216190600,2022-12-16,19:06:00,C9.1,2022-12-16 19:04:44,2022-12-16 19:06:08,2022-12-16 19:13:06,875.2,-342.3,eovsa.spec.flare_id_20221216190600.fits
20221217194600,2022-12-17,19:46:00,M1.0,2022-12-17 19:40:24,2022-12-17 19:47:42,2022-12-17 20:09:27,-867.8,328.6,eovsa.spec.flare_id_20221217194600.fits
20221221204500,2022-12-21,20:45:00,C4.8,2022-12-21 20:43:51,2022-12-21 20:44:51,2022-12-21 20:52:11,-410.9,343.7,eovsa.spec.flare_id_20221221204500.fits
20221221221200,2022-12-21,22:12:00,C6.9,2022-12-21 22:11:23,2022-12-21 22:30:46,2022-12-21 22:37:26,,,eovsa.spec.flare_id_20221221221200.fits
20221222222700,2022-12-22,22:27:00,B7.8,2022-12-22 22:13:15,2022-12-22 22:27:05,2022-12-22 22:30:48,-11.1,313.8,eovsa.spec.flare_id_20221222222700.fits
20221225215600,2022-12-25,21:56:00,C2.2,2022-12-25 21:54:33,2022-12-25 21:55:43,2022-12-25 21:58:26,461.3,389.5,eovsa.spec.flare_id_20221225215600.fits
20221226165700,2022-12-26,16:57:00,C4.4,2022-12-26 16:55:50,2022-12-26 16:57:47,2022-12-26 16:59:05,583.0,410.9,eovsa.spec.flare_id_20221226165700.fits
20221226194000,2022-12-26,19:40:00,C6.0,2022-12-26 19:37:42,2022-12-26 19:40:13,2022-12-26 19:43:09,618.4,392.0,eovsa.spec.flare_id_20221226194000.fits
20221227162400,2022-12-27,16:24:00,M1.2,2022-12-27 16:12:17,2022-12-27 16:14:50,2022-12-27 16:29:04,678.2,381.5,eovsa.spec.flare_id_20221227162400.fits
20221227203600,2022-12-27,20:36:00,C4.5,2022-12-27 20:35:11,2022-12-27 20:35:44,2022-12-27 20:36:46,-934.2,-318.5,eovsa.spec.flare_id_20221227203600.fits
20221229181800,2022-12-29,18:18:00,M2.4,2022-12-29 18:16:06,2022-12-29 18:18:21,2022-12-29 19:33:46,-917.9,353.4,eovsa.spec.flare_id_20221229181800.fits
20221229181800,2022-12-29,18:18:00,M2.4,2022-12-29 18:16:06,2022-12-29 18:18:21,2022-12-29 19:33:46,-917.9,353.4,eovsa.spec.flare_id_20221229181800.fits
20221230190900,2022-12-30,19:09:00,C4.0,2022-12-30 19:08:23,2022-12-30 19:37:56,2022-12-30 19:58:08,-140.2,380.0,eovsa.spec.flare_id_20221230190900.fits
